위도,경도,cluster
-15.5476,-74.1005,0
29.4636,139.9142,2
29.9893,139.8518,2
-17.5011,-173.3231,0
-24.0643,-175.9429,2
-15.2545,-177.5115,2
32.4762,142.5137,2
-12.1799,124.5564,2
13.9868,144.8569,2
-24.0818,-175.576,1
-24.2749,-175.8006,2
-24.0774,-175.7028,1
28.1357,141.9042,0
-24.1992,-175.6497,2
-24.1379,-175.3565,2
-24.1022,-175.7879,2
85.0816,93.9178,2
85.0001,96.9327,2
-24.4586,-175.1902,2
-11.5358,166.3443,0
-57.068,-25.1013,2
-23.6865,-175.4782,2
34.3569,69.5631,2
-23.8082,-175.519,2
28.2558,52.8501,2
1.6379,126.6483,0
18.9305,-63.5591,2
-28.7291,-176.7005,1
-30.1137,-176.3804,0
-23.7703,-175.8236,1
37.1215,43.492,2
31.269,141.8725,2
-23.9637,-175.7354,2
51.6161,-176.8982,0
0.5158,126.3366,0
19.1985,-64.6178,0
9.0468,93.8134,2
12.3377,-88.3443,0
13.7408,92.7235,2
9.2868,93.5555,1
53.0046,170.9202,2
-23.9077,171.9536,2
9.3365,93.7769,2
10.0133,122.1553,2
-23.8279,-175.4507,2
19.2336,-67.5883,2
19.248,-67.576,2
-30.1306,-71.2607,0
19.3003,-67.5963,0
-23.2713,170.7467,2
-3.8145,152.3045,2
38.5003,39.1965,2
-7.0831,105.1712,2
0.5975,-79.9858,1
4.9265,127.2959,2
-5.6473,151.9799,2
-11.3915,116.2307,2
-6.5677,104.5758,0
-9.7851,158.8485,2
47.5921,153.7343,0
-23.7846,-175.7847,2
-18.8082,-171.0845,2
-24.6519,-175.4725,2
35.7107,141.4514,0
-12.3784,167.5853,2
13.0479,144.6204,0
-16.2722,178.5024,1
-23.705,-175.6093,2
55.6066,163.0748,0
5.351,-77.7289,2
-49.8404,163.4828,2
-13.1419,166.5422,0
34.367,88.9465,2
39.961,143.7065,2
16.2764,99.9211,2
32.5094,47.3286,2
-7.0931,155.3829,2
-4.4648,145.1046,2
46.7943,154.009,2
37.4017,73.1129,0
2.2078,-84.5602,2
37.9845,36.298,2
-35.7313,-73.4381,2
-16.6612,167.4783,0
19.2126,-67.4315,0
51.4506,179.6565,0
2.1059,126.5527,0
-5.0063,130.8358,0
-16.305,-74.2167,2
10.1876,126.9028,1
-24.696,-175.3309,2
38.0788,37.2715,2
-37.4433,146.3112,2
62.4776,-148.2333,0
-23.2482,171.0209,2
23.9049,122.2653,2
16.356,146.1311,2
19.5886,-65.6566,0
-0.4824,-28.7033,2
2.9948,-73.6029,2
19.7258,-64.2373,0
-7.5295,155.2382,2
-60.3188,-24.9232,2
36.5965,140.9286,0
26.9851,96.6035,2
36.5258,25.6829,2
-5.2918,151.7642,0
11.4597,57.8606,2
43.2819,82.8022,2
-0.5743,122.4631,1
-7.0368,68.439,2
-35.719,-73.4049,2
19.246,-65.7905,0
21.0899,99.5285,2
24.3561,124.9122,0
19.6501,-65.753,0
19.6238,-65.7225,0
51.896,177.5903,2
45.0814,-27.9625,2
-16.3167,-173.4229,0
10.1911,127.331,2
19.7096,-65.7256,0
-34.0581,58.137,1
17.9856,-102.7068,0
-31.7572,-68.7632,1
28.1045,104.9825,2
10.1775,127.0563,2
51.2733,-175.1622,2
19.6603,-65.7443,0
10.0538,126.8121,2
18.8496,-64.3921,2
17.3084,-84.2456,2
-0.1518,88.7185,1
53.6222,-133.2051,2
2.9744,96.0994,0
-49.3451,-116.088,2
19.6086,-65.7573,0
35.5011,141.1034,0
37.9322,87.1355,2
-26.4903,71.9997,2
-7.9093,117.6532,2
-6.7537,103.8543,2
-23.1763,-175.3225,2
-13.1794,166.3062,2
19.2856,-64.5591,2
-17.7783,-173.5802,0
19.6621,-65.758,0
-4.2769,123.8656,2
19.6833,-65.6798,0
-16.0204,-73.8039,1
19.7061,-65.7173,0
-23.5308,-175.5971,1
8.6676,126.0103,0
18.0156,-68.5058,0
26.7267,129.6335,2
14.6607,39.9127,2
34.7685,97.2699,2
26.8765,55.183,2
33.827,-118.881,1
-7.8066,128.3736,0
14.6721,40.0081,2
19.0806,-65.3783,0
19.012,-65.4523,0
-5.8411,132.0253,2
23.973,142.9698,0
14.7034,40.1281,2
-3.6552,137.5595,2
-0.1034,97.3302,1
-0.1909,97.3851,2
0.009,97.2781,2
-0.0868,97.3409,2
0.0138,97.4465,2
14.5513,39.7597,2
32.4203,47.3544,2
-23.5141,-175.4856,0
53.6108,160.9479,0
57.7708,-155.9649,2
-60.1131,-24.6699,1
-51.4196,139.4795,2
-51.5794,139.5734,2
15.534,147.3585,2
-3.7294,140.1702,1
73.4193,7.6136,2
-23.7992,-175.7307,1
24.0683,143.0109,2
-24.0015,-71.5704,2
-21.4916,169.6578,1
-23.4972,-175.5396,2
-23.7275,-175.7081,2
17.9478,-67.0815,2
0.8446,97.0438,2
-17.0147,-176.2718,1
61.2895,-149.5901,1
53.7903,-164.0211,0
-23.9581,-175.597,1
13.8404,-92.6724,2
40.4,-125.6436667,2
-16.9518,-177.0279,2
-0.1107,97.2193,2
41.729,49.2631,1
-13.4034,166.4669,1
-13.4418,166.2513,2
41.8181,142.8753,0
-30.5675,-71.7368,0
43.804,89.3371,2
-41.0716,88.5994,2
-23.7054,-175.771,1
38.3328,76.4624,2
27.1672,54.5117,2
56.2086,162.9453,0
5.1139,-82.6839,2
54.5463,-159.6657,2
-58.1698,-12.7615,1
40.3898333,-124.4095,0
-33.0508,-179.4076,1
-19.8142,41.6348,2
51.164,-178.3492,0
81.6263,120.9012,2
21.1685,93.3301,0
-56.0012,-25.3023,2
54.4448,-162.2408,0
-0.1738,97.4082,2
-23.1909,170.8363,2
64.0043,-22.0904,2
40.2315,-121.1571667,2
64.0616,-22.0766,2
40.7696,144.8072,2
-57.7094,-25.3639,0
-13.115,166.3858,2
-1.2943,-24.0537,2
-0.091,97.3276,2
0.0089,97.2079,1
64.1032,-22.0129,2
36.0916,68.9086,0
18.7901,-65.2961,0
1.5979,66.8082,2
42.3652,142.552,0
18.2484,95.0973,0
64.0375,-22.0794,2
-0.0806,97.3847,2
23.6179,93.9413,0
-13.3043,167.2591,2
63.9816,-22.2112,2
14.5505,39.9141,2
64.0117,-21.9813,2
64.1159,-22.1521,2
-18.6964,65.2654,1
-32.685,-68.6934,0
26.0064,-110.4187,2
38.3211,-28.736,2
-13.3392,166.219,2
15.2676,119.8584,0
-61.0811,154.2137,1
24.0486,142.8271,0
-14.2396,166.1867,2
2.1826,122.71,2
23.1076,121.2293,2
7.9951,135.6072,2
-17.5485,167.8688,0
-9.5018,148.9294,1
15.0746,124.749,2
63.9122,-22.6431,2
14.854,108.1489,2
52.3331,159.6196,0
-54.9422,-129.7874,1
63.8728,-22.6028,2
-52.8192,25.9444,2
63.8685,-22.8633,2
-2.4149,140.0261,1
40.4428,142.3189,0
31.536,78.3517,2
51.6266,178.6652,0
-32.7523,-71.9165,2
-24.6474,-175.7902,1
47.6133,153.5683,0
37.3637,73.0968,0
-10.3642,120.1969,0
52.7688,-168.2431,0
-2.1729,28.9431,2
51.529,177.6122,0
19.2643,-64.8191,2
52.0027,-171.0561,0
73.0817,5.9794,2
51.3175,-166.9635,2
39.1156,142.2816,0
-24.2158,-175.8752,1
-0.1285,125.2476,0
51.6932,176.8638,0
8.9833,127.2022,2
-11.4414,117.2745,2
18.9281,-67.616,2
38.5549,21.8774,2
-6.0997,149.8749,0
14.7629,-93.3914,0
-23.2292,171.146,2
64.0041,-21.9844,2
51.635,-176.3815,0
17.5156,-64.4118,0
26.6737,54.178,2
34.2882,23.7772,0
24.0573,142.8984,1
21.9267,121.5692,1
12.9018,-88.6628,0
22.058,121.68,1
21.8849,121.6117,1
-7.4416,156.0819,1
-8.3103,150.3529,2
19.1553333333333,-155.5055,2
-3.6588,119.9148,2
-56.4768,-5.6799,2
22.0804,121.5595,2
22.2006,121.6962,2
38.0,36.3643,2
22.1501,121.6678,2
22.1748,121.6187,2
22.0715,121.6904,2
2.5461,-95.064,2
35.0363,140.5855,0
12.9933,123.9916,2
24.0074,143.2032,1
51.8968,-171.407,0
5.3539,94.5693,1
51.28,178.4485,0
-16.3361,-173.4199,0
19.5743,-67.8276,2
11.5785,-87.3492,2
24.1314,143.0321,2
-15.7644,166.9124,1
24.0081,143.0829,1
24.117,142.9963,2
23.9649,143.009,2
24.2262,123.4016,0
6.9043,-76.6725,0
24.0429,142.9536,2
24.0326,142.9081,2
35.6067,140.4101,0
-30.203,-71.2956,0
24.0436,121.5336,2
64.0538,-22.107,1
-30.2582,-177.1673,1
13.1442,93.2891,0
33.2737,75.889,2
33.2711,75.8514,2
3.8516,95.9092,0
35.6282,140.7052,0
24.0223,142.7607,0
14.5594,-93.7253,2
7.8794,127.3975,2
37.0077,141.084,0
24.0976,142.8346,0
81.1077,120.1834,2
-6.3477,149.3024,0
-32.6889,-71.5453,0
-22.4615,170.062,1
-15.7655,166.8606,2
44.0654,-128.9571,2
20.0391,-61.082,1
19.8212,-61.1886,2
52.4295,-166.8908,2
-60.3968,-25.8271,2
-12.5758,166.3979,0
40.1283,83.2247,2
-4.8902,-80.7209,0
20.5326,-60.808,2
-33.1321,-72.0893,2
19.0671,-64.712,0
18.8803,-67.2898,2
-1.1702,98.7737,2
-60.1975,-27.6455,2
-4.9818,145.5217,0
-56.9588,-25.2384,1
-56.88,-25.0974,2
24.0006,142.8891,0
43.2855,17.3545,2
-34.7883,-107.3982,1
-38.1732,-73.7953,2
-59.6077,-29.7437,1
50.9732,179.1659,2
19.9935,-61.1309,2
19.1473,-67.7298,2
-10.2421,118.7994,0
25.0831,95.4345,2
-10.3202,118.5813,2
31.55997914,-104.0939955,2
51.4407,-175.3982,0
-42.8314,-74.2397,2
-15.4452,-173.5639,0
40.5297,141.8542,0
2.9928,127.3551,0
34.0261,25.0313,0
-10.1666,118.7309,2
12.5973,47.8632,2
-59.3815,-29.2895,2
19.3178,-64.506,0
-34.4627,-178.6359,2
20.3153,146.5576,2
19.321,-64.448,0
1.1123,126.7979,2
31.7611667,-115.9215,2
-22.8116,-175.9587,1
-34.8839,-71.8933,0
40.0967,142.7538,1
19.2,-64.5611,2
19.1985,-64.7698,0
19.2228,-64.6555,0
9.9131,-104.3002,2
-31.7382,-67.9505,2
19.2195,-64.606,0
-3.6967,140.1569,2
-3.7237,140.1432,1
-58.0001,-25.2393,0
64.6601,-164.0558,2
-6.486,-80.8571,0
-6.555,-81.0386,0
20.7868333333333,-154.8405,2
19.4222,121.0935,0
19.1702,121.0915,0
-5.403,34.8926,2
18.0346,-67.2095,2
28.6474,143.2531,1
-59.4524,-25.8138,1
51.3457,-179.4001,0
33.2885,140.4884,2
15.0337,-93.8771,1
31.5298333,-114.3758333,2
23.8941,122.4418,2
-50.3719,139.3416,2
15.0296,-93.9236,1
43.4,-127.2201,2
14.9261,-94.1493,0
-17.4171,-72.5432,0
44.6097,-112.5975,2
-7.8986,38.0125,2
18.8915,-64.9261,2
51.7584,175.2218,0
19.2348,-64.7041,0
20.3482,-61.0638,2
-40.5671,176.9079,2
-0.1793,-78.3809,2
-59.8005,-26.2497,0
38.6483,88.9197,2
-30.0472,-177.5205,2
-64.0311,174.0359,2
48.2629,154.8024,1
-1.5021,126.4178,1
29.9751,142.3321,2
-1.4645,126.6071,2
17.6926,-106.1551,2
38.5412,-118.1622,2
54.4596,-160.7604,1
54.6974,-160.7965,1
54.4788,-160.9727,2
54.3141,-160.8799,0
54.533,-160.893,2
54.3026,-160.7863,0
-3.9917,145.5856,0
54.6911,-160.9599,0
54.6343,-159.7589,0
31.5388333,-115.6795,2
31.5368333,-115.667,2
54.5699,-161.0235,0
54.2885,-160.8137,0
51.6308,176.5238,0
54.3081,-160.6037,0
19.0666,-66.0898,2
19.979,-64.8216,2
54.6769,-161.0559,0
73.9844,8.2782,2
25.721,91.3553,2
-58.1772,-25.1002,2
31.5663333,-114.4146667,2
11.1956,125.4332,2
27.318,54.35,2
-34.9948,-15.2181,1
31.5421667,-114.3971667,2
54.2568,-160.7432,0
6.2884,-113.5474,2
50.4438,-174.5818,0
59.7199,-139.6024,2
31.5365,-115.6796667,2
-2.5075,140.0933,0
53.4188,-166.1257,0
-1.5216,126.4711,1
56.8148,163.2307,2
-1.4523,126.4781,1
-9.3878,-75.8896,2
51.9495,-173.737,2
46.0151,151.5327,0
54.6099,-160.9884,0
19.2248,-63.937,0
13.5176,145.1509,0
5.7744,124.0656,1
27.6151,130.7553,1
53.3303,-160.3701,2
33.1046,76.0979,2
-29.9494,-177.2766,2
-53.3616,25.3129,2
53.9006,-163.5466,0
-16.8545,-172.9582,0
18.9358,120.4651,2
50.8751,-170.6905,2
-7.9183,116.6349,1
17.8545,-105.8045,2
17.9742,-105.7673,1
54.6246,-160.7377,0
17.7855,-99.1982,0
45.0385,23.0251,2
54.6257,-156.831,2
12.814,-88.1265,1
12.6967,-88.282,0
-35.0079,-107.6989,1
12.8157,-88.2511,0
-10.4567,-78.2809,0
28.97369385,-98.28136489,2
51.3588,179.8029,0
39.5107,-116.5364,2
9.1274,-79.6859,2
12.7304,-88.4034,0
12.6636,-88.2762,0
-2.3002,122.7022,2
18.8031,-64.1115,0
37.8292,141.7457,0
36.4116,53.9089,2
-3.1696,139.8285,1
12.6642,-88.3383,0
12.6801,-88.3155,0
12.6406,-88.3009,0
23.052,125.2898,2
37.0765,54.9667,2
-28.0596,-176.5865,1
-1.4613,126.5238,1
35.6949,140.6888,0
19.602,-64.4203,0
-5.5257,151.8615,1
19.7588,-64.2503,0
19.5481,-64.6008,0
56.3863,-35.1794,2
-1.3805,126.4126,0
0.6573,126.3725,2
46.9817,152.9153,0
26.8568,75.8763,2
-1.4541,126.4713,2
28.1543,55.9035,2
19.8101,-64.481,0
-5.382,102.0523,1
-30.5513,-71.6528,0
26.754,130.0809,2
-22.0929,170.1104,2
36.8294,54.2068,2
0.5219,126.5052,0
0.5371,126.2781,2
2.5305,-84.6001,2
14.091,51.7484,2
2.4063,126.8905,0
-22.7271,-175.1241,1
0.5611,92.3497,2
51.4898,175.6011,0
-24.5723,-175.6924,1
36.4253,140.613,0
38.3473,38.0806,2
54.6389,-160.9393,0
31.93450928,-102.3464891,2
30.5505,-41.8616,1
37.8628,36.236,2
31.9847,50.076,2
-9.9503,159.9707,2
32.6817,131.975,1
52.7452,-166.7582,2
19.4138,-65.83,0
19.632,-64.3275,0
-57.9422,-25.3756,0
-2.1031,99.8517,0
55.0565,-157.6791,2
55.0139,-156.3763,2
69.6222,-145.2412,2
51.4264,178.8726,0
18.5437,93.648,2
12.7062,-88.2828,0
38.157,37.1457,2
12.6732,-44.5645,2
60.8564,165.6237,0
-3.203,139.8968,0
28.1129,-112.1612,2
16.0695,-91.2617,2
-3.3502,-79.9423,0
28.044,-112.1868,2
34.7508,-112.4326,1
32.7855,140.6343,0
12.7433,-88.3052,0
19.2855,-64.3143,2
12.6972,-88.1528,0
-34.0455,-70.3686,1
54.8386,-160.641,0
19.6771,-66.0668,0
54.6614,-161.0613,0
48.0501,155.0132,1
13.9827,-92.0856,0
37.5831,35.9568,1
13.0153,-89.1916,0
27.1449,53.4523,2
47.8977,155.3432,1
-17.6222,-70.8271,0
54.6043,-161.1932,0
2.2578,126.8221,0
-11.0765,163.0439,0
18.0681,146.5227,0
14.7986,-94.0768,0
-27.2172,-70.7968,0
52.1104,93.9028,2
-23.5114,-64.668,2
12.5086,-89.2169,0
31.8986,131.6664,0
38.7771,48.8788,0
-57.9809,-23.9688,1
44.0218,-128.5478,2
32.4238,142.1096,2
36.4903,132.5791,2
-14.7565,167.9249,1
-14.8533,168.0858,1
53.9385,-164.0156,0
-14.5448,168.1003,1
54.6515,-160.9861,0
-23.3562,171.4313,1
4.6958,124.8829,1
-14.5501,168.0434,1
-14.5419,167.9056,1
-16.2553,-172.8859,1
-14.7615,168.0609,1
-14.5586,167.844,1
-14.7663,167.9648,1
-14.6718,168.0724,2
18.8553,-64.7525,0
-14.617,167.9342,1
-14.6299,167.8989,1
-26.8213,-71.0678,2
3.4281,-31.4712,1
3.2499,-31.4546,1
-14.7098,167.8199,1
30.3462,94.8374,1
-14.6541,167.9068,2
11.5913,142.7067,1
-58.1685,-23.7711,2
-30.4629,59.8394,1
-30.5055,59.8736,1
-30.5499,59.958,1
41.408,144.2639,0
-30.4838,59.7638,1
-14.7488,167.9779,2
14.8307,-94.1426,2
56.3157,-155.6988,0
54.2577,-160.8359,0
-8.808,160.5839,0
-58.7785,-25.131,0
-14.6485,167.6423,2
-12.594,166.3406,0
-58.7917,-25.1265,1
19.3436,-63.5918,0
-8.8696,-79.4037,0
64.5912,-17.2981,2
13.0478,-87.4859,2
26.6702,53.1174,2
53.5751,-167.084,2
